181742,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533067,172.634858
186716,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533067,172.635
186717,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533061,172.634925
181730,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533058,172.634125
186718,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533042,172.634653
180029,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533033,172.632522
185317,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533028,172.63365
182649,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.533008,172.631342
81808,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.533,172.6339
81809,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.533,172.6339
180023,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532997,172.627719
180028,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532994,172.632264
179481,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532989,172.633083
180027,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532986,172.632194
180777,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532978,172.632631
179482,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532972,172.633075
180532,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532972,172.633678
179483,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532961,172.633072
185347,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532958,172.632872
185346,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532947,172.632872
174587,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532922,172.634483
183061,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5329,172.633744
180026,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532897,172.631589
173377,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532892,172.633219
185343,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532886,172.632867
173374,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532869,172.633236
185341,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532842,172.632864
180531,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532792,172.633769
189568,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532783,172.633658
179573,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532767,172.632825
180779,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532767,172.633117
185320,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532758,172.633756
180778,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532747,172.633119
181147,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532744,172.634003
179186,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532728,172.634531
179185,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532719,172.634528
180022,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532686,172.624758
179177,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532678,172.634675
185322,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532675,172.633786
179184,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532647,172.634489
179178,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532647,172.634658
185718,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532636,172.627122
179183,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532636,172.634483
180530,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532631,172.633758
185339,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532628,172.632847
173370,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532611,172.633317
179484,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532608,172.633314
179187,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532603,172.634447
179188,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532603,172.634447
172579,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5326,172.633336
172576,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532592,172.633333
180021,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532567,172.624392
180776,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532567,172.633028
180775,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532558,172.633022
180529,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532553,172.633747
174593,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532553,172.633886
181726,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53255,172.634017
179182,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532544,172.634433
180774,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532503,172.632969
82243,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.5325,172.6332
82244,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.5325,172.6332
221680,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5325,172.6345
221681,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5325,172.6345
221682,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5325,172.6345
179181,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532497,172.634408
179180,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532494,172.634408
180031,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532489,172.633192
179572,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532486,172.632792
179179,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532486,172.634403
185337,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532483,172.632836
185323,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532464,172.633867
179571,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532461,172.632681
185325,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53245,172.633872
180773,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532422,172.632897
181697,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532417,172.634506
81810,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5324,172.6339
173425,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532389,172.630753
181701,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532361,172.6344
183063,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532347,172.633881
97273,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532339,172.633669
179176,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532339,172.634325
173364,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532328,172.633392
171887,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532325,172.602508
181705,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532322,172.634492
180528,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532303,172.633742
179174,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532281,172.634292
179175,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532281,172.634292
180772,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532278,172.632764
189582,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532275,172.633253
179172,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532272,172.634289
179173,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532272,172.634289
179171,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532269,172.634286
181702,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532261,172.634261
180771,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53225,172.632739
181707,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532236,172.634556
183067,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532231,172.6337
189381,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532222,172.634975
183064,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532208,172.633886
183262,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532208,172.634308
189379,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5322,172.634775
185779,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532192,172.630264
188510,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532175,172.635042
180769,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532169,172.632664
180770,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532169,172.632664
183069,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532167,172.633836
180768,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532158,172.632653
173237,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532147,172.632964
181729,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532147,172.633956
175516,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532144,172.631847
172519,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532142,172.627503
185327,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532142,172.633806
186983,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532139,172.633178
183070,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532139,172.633906
183072,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532139,172.633906
180767,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532133,172.632631
180020,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532131,172.623453
186740,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532131,172.634706
180766,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532128,172.632625
174599,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532128,172.634567
181708,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532128,172.634628
183081,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532125,172.634908
186750,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532122,172.634706
186752,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532119,172.634675
172613,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532117,172.627564
179017,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532117,172.633806
179018,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532117,172.633806
189064,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532111,172.350494
181699,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532111,172.634444
172521,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532108,172.629364
172525,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532108,172.629639
172524,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532108,172.629642
173367,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532108,172.633408
172527,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532106,172.629592
307191,Wellington Emergency Management Office,Creative Commons BY-NC-SA 3.0 NZ,-43.5321,172.6315
221686,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5321,172.6334
180765,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532092,172.632594
179013,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532092,172.634414
179011,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532092,172.634981
189172,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532092,172.634994
135581,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53209,172.63276
173204,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532086,172.627831
173205,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532086,172.627831
180764,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532086,172.632589
180763,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532078,172.632581
179016,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532075,172.634078
187782,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532072,172.635028
173292,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632308
173295,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632308
173280,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
173284,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
173285,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
173289,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
173298,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
173302,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.632369
181148,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532069,172.635
179014,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532064,172.634431
187779,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532064,172.634689
173202,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532061,172.628258
173428,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532061,172.630783
181694,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532061,172.634019
135577,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53206,172.63292
173275,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.632431
173263,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.6326
173266,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.6326
173269,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.6326
173272,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.6326
173278,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.6326
185335,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.632975
181243,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.633103
181244,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.633103
179015,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.634078
183260,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532058,172.634833
173203,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532056,172.628464
173349,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532056,172.632783
173352,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532056,172.632783
173201,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53205,172.628469
173192,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53205,172.629303
179012,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532047,172.634689
185329,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532042,172.633753
179570,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632794
173329,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632842
173331,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632842
173335,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632842
173344,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632842
185333,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.632997
174596,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532039,172.634431
175519,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532036,172.632364
175520,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532036,172.632497
173347,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532036,172.632797
173304,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173308,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173311,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173314,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173316,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173319,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173322,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173326,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.6326
173339,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632614
173341,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632614
175522,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632642
175524,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632872
175526,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632886
175528,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.632961
175530,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532033,172.633014
173199,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532031,172.628833
173200,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532031,172.628833
135578,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53203,172.63349
180018,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532028,172.623275
180019,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532028,172.623278
185140,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532028,172.630189
172573,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532028,172.633075
181724,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532028,172.63385
183075,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532025,172.634256
175512,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532022,172.631228
175514,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532022,172.631228
181695,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532022,172.634381
185331,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532019,172.633742
173198,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532017,172.629072
180525,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532014,172.634383
183078,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532014,172.634628
183076,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532011,172.634433
173239,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173240,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173242,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173245,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173247,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173251,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173254,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173256,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173260,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532008,172.632797
173197,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532003,172.629328
172569,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532003,172.632903
180017,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532,172.621989
220512,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.532,172.6274
173196,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532,172.629386
227164,Dan Neely,Creative Commons BY-NC-SA 3.0 NZ,-43.532,172.6329
82245,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.532,172.6333
227342,Kim Wright,Creative Commons BY-NC-SA 3.0 NZ,-43.532,172.6338
181145,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.532,172.633875
82246,Mark Lincoln,Creative Commons BY-NC-ND 3.0 NZ,-43.532,172.6339
221683,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.532,172.6341
221684,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.532,172.6341
81756,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6344
81811,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6344
81812,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6347
81757,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6349
81758,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6349
81813,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.532,172.6349
180015,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531992,172.620975
173195,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531992,172.629528
173357,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531992,172.633111
97272,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.531992,172.633414
173193,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531989,172.62955
181255,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531989,172.632156
173361,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531983,172.633483
180527,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531981,172.633789
180526,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531972,172.633789
173189,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531961,172.630086
135599,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.53195,172.62747
175510,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531942,172.630819
173187,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531936,172.630517
185706,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531922,172.569586
188419,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531922,172.634894
180762,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531919,172.632839
180761,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531911,172.632872
181234,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531906,172.623414
186056,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531906,172.632569
135576,Neil Macbeth,Creative Commons BY-NC-ND 3.0,-43.5319,172.63297
221685,Umut Akguzel,Creative Commons BY-NC-ND 3.0,-43.5319,172.6338
179986,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531897,172.627258
181174,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531892,172.626328
180925,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531892,172.632631
180934,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531892,172.632631
180935,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531892,172.632631
180032,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531883,172.632753
172074,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531881,172.630722
173181,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531872,172.630581
173179,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531864,172.630581
172073,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531864,172.630753
173177,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531861,172.630581
173175,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531858,172.630583
173173,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531856,172.630508
187492,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531856,172.633331
185689,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53185,172.569486
185690,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53185,172.569553
185692,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.53185,172.569597
175508,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531839,172.630511
173183,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531831,172.630525
181146,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531822,172.6335
185676,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531819,172.583797
180733,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531819,172.630783
180734,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531819,172.630783
180016,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531814,172.621661
173432,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531814,172.630806
172075,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531811,172.630722
173186,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531808,172.630508
187638,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531803,172.631836
175506,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.5318,172.630503
185678,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531797,172.583803
81855,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5317667,172.633875
189127,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531764,172.631972
185694,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531747,172.569686
180760,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531739,172.632989
173207,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531728,172.627456
173208,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531728,172.627456
185680,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531725,172.583808
180743,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531717,172.632553
185675,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531714,172.583775
220516,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5317,172.6305
220517,Elizabeth Ackermann,Creative Commons BY-NC-ND 3.0,-43.5317,172.6305
307197,Wellington Emergency Management Office,Creative Commons BY-NC-SA 3.0 NZ,-43.5317,172.6307
307205,Wellington Emergency Management Office,Creative Commons BY-NC-SA 3.0 NZ,-43.5317,172.631
227278,Terry Binding,Creative Commons BY-NC-SA 3.0 NZ,-43.5317,172.6337
227282,Terry Binding,Creative Commons BY-NC-SA 3.0 NZ,-43.5317,172.6337
186120,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531689,172.597917
179569,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531686,172.632894
185682,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531681,172.583808
185696,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531678,172.569728
81856,Jennifer Middendorf,Creative Commons BY-NC-SA 3.0,-43.5316722,172.6339083
180759,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531672,172.632892
180741,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531669,172.632644
181245,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531667,172.632872
181246,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531667,172.632872
181144,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531667,172.633956
180033,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531661,172.632675
173206,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531628,172.627428
185699,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531614,172.569764
180036,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531608,172.632753
175536,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531606,172.632817
185704,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531594,172.5701
189113,BeckerFraserPhotos,Creative Commons BY-NC 3.0,-43.531594,172.631881
